Numarul Circumscriptiei,Numarul total de alegatori,Raionul RO,Raionul RU,Localitatea/Adresa RO,Localitatea/Adresa RU,Numarul sectiei de vot,Adresa sectiei de vot
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 78,str. Doina 78,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 79,str. Doina 79,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 80,str. Doina 80,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 81,str. Doina 81,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 82,str. Doina 82,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 83,str. Doina 83,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 85,str. Doina 85,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 87,str. Doina 87,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 89,str. Doina 89,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 91,str. Doina 91,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 93,str. Doina 93,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 95,str. Doina 95,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 97,str. Doina 97,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 99,str. Doina 99,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 101,str. Doina 101,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 103,str. Doina 103,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 105,str. Doina 105,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 107,str. Doina 107,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 109,str. Doina 109,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Doina 111,str. Doina 111,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 1,str. Hotin 1,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 2,str. Hotin 2,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 3,str. Hotin 3,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 4,str. Hotin 4,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 5,str. Hotin 5,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 6,str. Hotin 6,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 7,str. Hotin 7,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 8,str. Hotin 8,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 9,str. Hotin 9,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 10,str. Hotin 10,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 11,str. Hotin 11,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 12,str. Hotin 12,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 13,str. Hotin 13,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 14,str. Hotin 14,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 15,str. Hotin 15,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 16,str. Hotin 16,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 17,str. Hotin 17,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 18,str. Hotin 18,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 19,str. Hotin 19,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 20,str. Hotin 20,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 21,str. Hotin 21,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 22,str. Hotin 22,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 23,str. Hotin 23,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 24,str. Hotin 24,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 25,str. Hotin 25,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 26,str. Hotin 26,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 27,str. Hotin 27,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 28,str. Hotin 28,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 29,str. Hotin 29,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 30,str. Hotin 30,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 31,str. Hotin 31,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 32,str. Hotin 32,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 33,str. Hotin 33,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 34,str. Hotin 34,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 35,str. Hotin 35,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 36,str. Hotin 36,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Hotin 38,str. Hotin 38,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Vladimir Komarov,str. Vladimir Komarov,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str-la Vladimir Komarov,str-la Vladimir Komarov,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Lalelelor,str. Lalelelor,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liliacului,str. Liliacului,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 1,str. Liviu Damian 1,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 2,str. Liviu Damian 2,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 3,str. Liviu Damian 3,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 4,str. Liviu Damian 4,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 5,str. Liviu Damian 5,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 6,str. Liviu Damian 6,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 7,str. Liviu Damian 7,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 8,str. Liviu Damian 8,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 9,str. Liviu Damian 9,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 10,str. Liviu Damian 10,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 11,str. Liviu Damian 11,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 12,str. Liviu Damian 12,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 13,str. Liviu Damian 13,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 14,str. Liviu Damian 14,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 15,str. Liviu Damian 15,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 16,str. Liviu Damian 16,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 17,str. Liviu Damian 17,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 18,str. Liviu Damian 18,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 19,str. Liviu Damian 19,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 20,str. Liviu Damian 20,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 21,str. Liviu Damian 21,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Liviu Damian 22,str. Liviu Damian 22,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 1,str. Gheorghe Madan 1,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 2,str. Gheorghe Madan 2,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 3,str. Gheorghe Madan 3,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 4,str. Gheorghe Madan 4,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 5,str. Gheorghe Madan 5,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 6,str. Gheorghe Madan 6,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 7,str. Gheorghe Madan 7,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 8,str. Gheorghe Madan 8,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 9,str. Gheorghe Madan 9,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 10,str. Gheorghe Madan 10,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
29,55167,MUNICIPIUL CHIȘINĂU - Centru/Rîșcani,Муниципий Кишинэу - Центр/Рышкань,str. Gheorghe Madan 10/1,str. Gheorghe Madan 10/1,211,"S.A. ""Constantin şi Elena"", (tel. 022 462068)"
